unix_ms,working_set_bytes,private_bytes,handle_count,thread_count
1790275437551,257949696,199901184,172,17
1790275442567,257949696,199901184,170,17
1790275447583,259215360,201293824,190,34
1790275452592,259215360,201293824,190,34
1790275457603,258310144,199901184,172,17
1790275462613,260550656,203632640,192,36
1790275467625,258383872,201457664,192,36
1790275472635,257372160,199901184,173,17
1790275477654,257372160,199901184,170,17
1790275482666,258908160,202420224,191,35
1790275487679,258908160,202420224,191,35
1790275492691,257974272,200974336,172,17
1790275497709,257974272,200974336,172,17
1790275502726,259067904,202612736,193,37
1790275507732,259067904,202612736,193,37
1790275512753,258002944,200974336,170,17
1790275517764,258002944,200974336,172,17
1790275522776,259067904,202612736,193,37
1790275527795,259067904,202612736,193,37
1790275532808,258002944,200974336,172,17
1790275537820,259080192,202612736,208,37
1790275542833,235802624,180076544,193,37
1790275547849,235831296,180109312,193,37
1790275552864,234766336,178475008,172,17
1790275557875,260861952,205156352,191,35
1790275562893,260870144,205156352,191,35
1790275567905,259911680,203702272,172,17
1790275572923,259911680,203702272,170,17
1790275577936,262270976,205176832,191,35
1790275582942,262270976,205176832,191,35
1790275587952,261312512,203702272,172,17
1790275592966,261312512,203702272,172,17
1790275597979,262324224,205217792,191,35
1790275602983,262324224,205217792,191,35
1790275607992,261365760,203755520,170,17
1790275613003,261365760,203759616,172,17
1790275618021,257679360,200806400,189,33
1790275623038,257679360,200806400,189,33
1790275628056,256827392,199495680,172,17
1790275633074,271876096,225587200,210,39
1790275638086,258490368,201375744,195,39
1790275643099,258494464,201375744,194,39
1790275648115,257323008,199577600,170,17
1790275653122,258301952,201064448,191,35
1790275658142,258301952,201064448,191,35
1790275663148,257343488,199589888,172,17
1790275668156,257343488,199589888,172,17
1790275673169,258416640,201162752,192,36
1790275678182,258416640,201162752,192,36
1790275683192,257404928,199606272,170,17
1790275688211,257404928,199606272,172,17
1790275693226,258568192,201334784,194,38
1790275698235,258568192,201334784,194,38
1790275703241,257449984,199618560,172,17
1790275708259,275419136,232222720,189,31
1790275713271,258220032,200765440,187,31
1790275718294,258220032,200765440,187,31
1790275723303,257474560,199618560,172,17
1790275728313,261586944,205144064,190,34
1790275733329,261586944,205144064,190,34
1790275738344,260681728,203751424,172,17
1790275743356,260681728,203751424,170,17
1790275748374,261308416,204390400,190,34
1790275753387,261308416,204390400,190,34
1790275758397,260403200,202997760,172,17
1790275763402,260403200,202997760,172,17
1790275768411,261378048,204472320,191,35
1790275773420,261378048,204472320,191,35
1790275778426,260419584,202997760,170,17
1790275783435,260419584,202997760,172,17
1790275788453,261521408,204636160,193,37
1790275793465,261521408,204636160,193,37
1790275798484,260456448,202997760,172,17
1790275803502,261316608,204308480,190,33
1790275808510,261320704,204308480,189,33
1790275813521,261320704,204308480,188,33
1790275818533,260468736,202997760,170,17
1790275823539,261443584,204476416,191,35
1790275828551,261443584,204476416,191,35
1790275833567,260485120,203001856,172,17
1790275838578,260485120,203001856,172,17
1790275843586,235753472,178704384,193,37
1790275848596,235925504,178876416,193,37
1790275853606,234881024,177250304,170,17
1790275858611,234881024,177250304,172,17
1790275863630,257007616,199184384,192,36
1790275868644,257007616,199184384,192,36
1790275873652,255995904,197627904,172,17
1790275878673,293322752,248684544,203,33
1790275883692,256991232,198987776,189,33
1790275888702,256991232,198987776,189,33
1790275893709,256139264,197677056,172,17
1790275898723,259907584,204677120,207,36
1790275903739,257171456,199262208,192,36
1790275908754,257175552,199266304,191,36
1790275913765,256163840,197709824,172,17
1790275918774,260947968,204398592,193,37
1790275923791,260956160,204435456,193,37
1790275928809,259891200,202797056,170,17
1790275933816,259891200,202797056,172,17
1790275938826,262713344,205287424,190,34
1790275943843,262713344,205287424,190,34
1790275948863,261808128,203894784,170,17
1790275953876,261808128,203894784,172,17
1790275958887,262942720,205537280,193,37
1790275963900,262942720,205537280,193,37
1790275968909,261877760,203898880,172,17
1790275973924,290369536,238596096,209,38
1790275978943,263020544,205619200,194,38
1790275983962,263020544,205619200,194,38
1790275988970,261902336,203898880,172,17
1790275993988,262942720,205455360,192,36
1790275999000,262942720,205455360,192,36
1790276004018,261935104,203898880,172,17
1790276009032,261935104,203898880,170,17
1790276014048,262971392,205455360,192,36
1790276019063,262971392,205455360,192,36
1790276024073,261959680,203898880,172,17
1790276029085,261959680,203902976,172,17
1790276034093,262930432,205377536,191,35
1790276039103,262930432,205377536,191,35
1790276044116,261971968,203907072,172,17
1790276049133,261971968,203907072,172,17
1790276054153,263081984,205516800,192,36
1790276059168,263081984,205516800,192,36
1790276064182,261906432,203960320,172,17
1790276069188,262885376,205381632,190,34
1790276074201,262885376,205381632,190,34
1790276079211,261984256,203993088,172,17
1790276084218,261984256,203993088,170,17
1790276089233,263081984,205631488,193,37
1790276094243,263081984,205631488,193,37
1790276099249,262017024,203993088,173,17
1790276104269,262017024,203993088,172,17
1790276109275,263053312,205549568,192,36
1790276114289,263053312,205549568,191,36
1790276119295,262041600,203993088,170,17
1790276124302,262041600,203993088,172,17
1790276129314,262975488,205389824,190,34
1790276134331,262975488,205389824,190,34
1790276139341,262070272,203997184,172,17
1790276144356,298557440,250925056,203,33
1790276149370,235962368,180543488,189,33
1790276154385,235978752,180551680,188,33
1790276159395,235139072,180248576,172,17
1790276164410,256274432,198410240,194,38
1790276169415,256274432,198410240,194,38
1790276174427,255156224,196689920,172,17
1790276179444,255156224,196689920,170,17
1790276184457,256217088,198168576,191,35
1790276189466,256217088,198168576,191,35
1790276194479,255258624,196694016,172,17
1790276199499,255258624,196694016,172,17
