timestamp,pid,working_set,private_bytes,handle_count,thread_count,cpu_ms,egress_443,otlp_4317_engine,otlp_4317_gateway
2026-09-25T14:28:56.0348763-07:00,40276,256335872,177295360,195,42,631031.25,0,3,3
2026-09-25T14:29:01.6893003-07:00,40276,256524288,177016832,195,42,637171.875,0,3,3
2026-09-25T14:29:07.3004667-07:00,40276,256847872,177217536,195,42,646500,0,3,3
2026-09-25T14:29:12.9627542-07:00,40276,262356992,186994688,209,42,659359.375,0,3,3
2026-09-25T14:29:18.6009258-07:00,40276,258375680,180342784,195,42,666812.5,0,3,3
2026-09-25T14:29:24.1875947-07:00,40276,253964288,173584384,195,42,676015.625,0,3,3
2026-09-25T14:29:29.7740261-07:00,40276,254685184,174239744,195,39,682171.875,0,3,3
2026-09-25T14:29:35.3491640-07:00,40276,260280320,181489664,195,39,695593.75,0,3,3
2026-09-25T14:29:41.0752999-07:00,40276,260923392,184479744,194,39,704593.75,0,3,3
2026-09-25T14:29:46.6979246-07:00,40276,261111808,183713792,195,39,712000,0,3,3
2026-09-25T14:29:52.3378104-07:00,40276,253648896,173395968,195,39,726078.125,0,3,3
2026-09-25T14:29:57.9345290-07:00,40276,254451712,174149632,195,39,732250,0,3,3
2026-09-25T14:30:03.5685878-07:00,40276,254439424,174260224,195,39,741718.75,0,3,3
2026-09-25T14:30:09.3913720-07:00,40276,261251072,183857152,210,39,754265.625,0,3,3
2026-09-25T14:30:15.0196943-07:00,40276,254820352,174362624,195,39,761484.375,0,3,3
2026-09-25T14:30:20.6880251-07:00,40276,253853696,173502464,195,39,770906.25,0,3,3
2026-09-25T14:30:26.3070607-07:00,40276,255045632,174567424,195,39,777093.75,0,3,3
2026-09-25T14:30:31.9412839-07:00,40276,254615552,174010368,195,39,790281.25,0,3,3
2026-09-25T14:30:37.5544855-07:00,40276,253386752,172711936,194,39,799359.375,0,3,3
2026-09-25T14:30:43.1508366-07:00,40276,254337024,173510656,195,39,806062.5,0,3,3
2026-09-25T14:30:48.8140283-07:00,40276,254763008,174178304,195,39,819500,0,3,3
2026-09-25T14:30:54.4622123-07:00,40276,254648320,173625344,195,41,826000,0,3,3
2026-09-25T14:31:00.1239013-07:00,40276,262430720,184602624,195,41,835515.625,0,3,3
2026-09-25T14:31:05.8407696-07:00,40276,252985344,173432832,194,41,849265.625,0,3,3
2026-09-25T14:31:11.6161092-07:00,40276,255250432,175505408,195,41,856031.25,0,3,3
2026-09-25T14:31:17.2969385-07:00,40276,261586944,184188928,195,41,865281.25,0,3,3
2026-09-25T14:31:23.0419065-07:00,40276,262979584,186150912,194,41,874562.5,0,3,3
2026-09-25T14:31:28.6800345-07:00,40276,255696896,175300608,195,41,885421.875,0,3,3
2026-09-25T14:31:34.2817536-07:00,40276,261427200,183230464,195,41,894421.875,0,3,3
2026-09-25T14:31:39.8742685-07:00,40276,263675904,185937920,195,41,900984.375,0,3,3
2026-09-25T14:31:45.4834839-07:00,40276,261447680,183341056,195,41,914703.125,0,3,3
2026-09-25T14:31:51.2927649-07:00,40276,281518080,213716992,210,41,922453.125,0,3,3
2026-09-25T14:31:56.8926548-07:00,40276,263090176,185577472,195,41,929828.125,0,3,3
2026-09-25T14:32:02.4949613-07:00,40276,262557696,181735424,194,41,943734.375,0,3,3
2026-09-25T14:32:08.0999357-07:00,40276,255606784,175337472,195,41,949921.875,0,3,3
2026-09-25T14:32:13.7023676-07:00,40276,255008768,174710784,195,41,959312.5,0,3,3
2026-09-25T14:32:19.4290816-07:00,40276,297304064,237064192,209,41,970625,0,3,3
2026-09-25T14:32:25.0311481-07:00,40276,262160384,183939072,195,41,979531.25,0,3,3
2026-09-25T14:32:30.6272676-07:00,40276,260624384,182697984,195,41,988593.75,0,3,3
2026-09-25T14:32:36.1905501-07:00,40276,260767744,182759424,195,41,995218.75,0,3,3
2026-09-25T14:32:41.7918705-07:00,40276,256774144,177643520,195,41,1008843.75,0,3,3
2026-09-25T14:32:47.4352554-07:00,40276,283783168,210432000,209,41,1017453.125,0,3,3
